	pnns_groups_1	pnns_groups_2	nutrition_score_fr_100g	nutrition_grade_fr	carbohydrates_100g	fat_100g	energy_100g	sugars_100g	saturated_fat_100g	sodium_100g	fiber_100g	proteins_100g
190171	Cereals and potatoes	Cereals	38.18181818181818	c	64.9	3.5	40.32432432432433	4.3	0.61	0.661	5.2	12.8
190172	Cereals and potatoes	Cereals	27.272727272727273	b	64.8	4.4	40.94594594594595	3.2	0.71	0.618	4.8	12.5
190176	Cereals and potatoes	Cereals	27.272727272727273	b	76.0	1.5	40.21621621621622	0.4	0.3	0.0039370078740157	0.5	8.0
190178	Cereals and potatoes	Cereals	27.272727272727273	b	77.0	0.8	40.40540540540541	0.4	0.3	0.1	0.4	9.0
190181	Cereals and potatoes	Cereals	27.272727272727273	b	78.0	0.6	39.972972972972975	0.1	0.2	0.0078740157480315	0.4	7.5
190183	Cereals and potatoes	Cereals	20.0	a	77.0	1.6	41.32432432432433	0.6	0.8	0.0078740157480315	3.1	8.0
190187	Composite foods	One dish meals	29.09090909090909	b	16.0	4.5	13.954054054054053	4.9	1.1	0.393700787401575	3.0	4.6
190193	Composite foods	One dish meals	32.72727272727273	c	10.0	4.5	11.54054054054054	0.3	2.8	0.4	0.8	5.0
190199	Cereals and potatoes	Cereals	21.81818181818182	a	2.0	72.0	40.48648648648649	0.35	3.7	0.0039370078740157	4.0	13.0
190202	Cereals and potatoes	Cereals	16.363636363636367	a	72.0	2.0	41.83783783783784	3.7	0.35	0.00512	3.6	13.0
190203	Cereals and potatoes	Cereals	18.181818181818183	a	76.0	2.2	41.18918918918919	0.9	0.4	0.0393700787401575	4.1	7.2
190204	Cereals and potatoes	Cereals	18.181818181818183	a	71.0	0.6	37.432432432432435	0.4	0.3	0.0078740157480315	3.2	8.9
190205	Cereals and potatoes	Cereals	18.181818181818183	a	73.0	2.0	42.351351351351354	3.0	0.4	0.0393700787401575	3.4	13.2
190206	Cereals and potatoes	Cereals	18.181818181818183	a	73.0	2.0	42.351351351351354	3.0	0.4	0.0394	3.4	13.2
190207	Cereals and potatoes	Cereals	23.636363636363637	a	78.0	1.3	40.7027027027027	0.3	0.3	0.0078740157480315	1.6	7.0
190208	Cereals and potatoes	Cereals	20.0	a	72.0	1.5	40.45945945945946	3.0	0.3	0.00709	2.7	11.5
190211	Fat and sauces	Dressings and sauces	32.72727272727273	c	7.0	3.1	7.45945945945946	5.5	0.4	0.393700787401575	1.9	1.4
190216	Cereals and potatoes	Cereals	25.454545454545457	a	77.0	0.8	40.270270270270274	0.1	0.4	0.00394	0.4	8.7
190218	Cereals and potatoes	Cereals	16.363636363636367	a	72.0	2.0	41.83783783783784	3.7	0.35	0.0051181102362204	3.6	13.0
190228	Fat and sauces	Dressings and sauces	32.72727272727273	c	6.6	2.8	6.810810810810811	4.9	0.4	0.393700787401575	1.7	1.4
190229	Fat and sauces	Dressings and sauces	49.09090909090909	d	15.0	26.0	34.64864864864865	6.1	3.4	0.866141732283465	3.0	3.4
190230	Fat and sauces	Dressings and sauces	54.54545454545455	d	11.6	31.9	40.0	7.0	4.9	0.901574803149606	2.9	4.7
190231	Cereals and potatoes	Cereals	25.454545454545457	a	77.0	0.8	40.270270270270274	0.1	0.4	0.0039370078740157	0.4	8.7
190232	Cereals and potatoes	Cereals	25.454545454545457	a	77.0	0.8	40.270270270270274	0.1	0.4	0.0039370078740157	0.4	8.7
190235	Fat and sauces	Dressings and sauces	18.181818181818183	a	4.4	0.2	2.864864864864865	4.1	0.07	0.118110236220472	1.0	0.9
190238	Cereals and potatoes	Cereals	23.636363636363637	a	78.0	1.0	40.45945945945946	0.5	0.2	0.031496062992126	2.0	7.9
190239	Cereals and potatoes	Cereals	43.63636363636364	c	77.3	1.8	41.18918918918919	0.7	0.5	0.641732283464567	2.0	7.5
190240	Composite foods	One dish meals	21.81818181818182	a	76.2	2.2	41.2972972972973	0.4	0.3	0.0236220472440945	1.7	8.1
190241	Fat and sauces	Dressings and sauces	58.18181818181818	d	10.0	34.0	40.891891891891895	3.6	5.3	0.984251968503937	1.9	4.1
190242	Cereals and potatoes	Cereals	18.181818181818183	a	73.0	2.0	42.351351351351354	3.0	0.4	0.0393700787401575	3.4	13.2
190244	Cereals and potatoes	Cereals	23.636363636363637	a	73.0	4.2	42.5945945945946	0.4	0.6	0.15748031496063	1.5	9.8
190245	Cereals and potatoes	Cereals	20.0	a	77.0	1.6	40.810810810810814	0.6	0.8	0.0078740157480315	3.1	8.0
190247	Cereals and potatoes	Cereals	18.181818181818183	a	71.8	1.9	40.810810810810814	3.5	0.8	0.0051181102362204	3.0	11.5
190248	Cereals and potatoes	Cereals	18.181818181818183	a	71.8	1.9	40.810810810810814	3.5	0.8	0.0051181102362204	3.0	11.5
190249	Fat and sauces	Dressings and sauces	32.72727272727273	c	8.0	2.6	7.351351351351352	6.4	0.3	0.417322834645669	1.7	1.6
190254	Cereals and potatoes	Cereals	16.363636363636367	a	72.0	2.0	41.83783783783784	3.7	0.35	0.0051181102362204	3.6	13.0
190257	Fat and sauces	Dressings and sauces	43.63636363636364	c	15.0	5.5	14.216216216216218	8.1	0.7	1.10236220472441	2.7	2.7
190259	Cereals and potatoes	Cereals	29.09090909090909	b	67.0	4.0	41.810810810810814	2.0	1.13	0.511811023622047	3.4	13.0
190260	Cereals and potatoes	Cereals	18.181818181818183	a	70.0	1.2	40.08108108108108	4.4	0.3	0.0196850393700787	3.5	13.0
190261	Cereals and potatoes	Cereals	18.181818181818183	a	71.8	1.9	40.810810810810814	3.5	0.8	0.0039370078740157	3.0	11.5
190262	Cereals and potatoes	Cereals	16.363636363636367	a	72.0	2.0	41.83783783783784	3.7	0.3	0.0051181102362204	3.6	13.0
190264	Cereals and potatoes	Cereals	25.454545454545457	a	77.0	0.8	40.270270270270274	0.1	0.4	0.0039370078740157	0.4	8.7
190265	Cereals and potatoes	Cereals	25.454545454545457	a	24.4	1.5	15.378378378378379	0.4	0.4	0.34251968503937	2.3	4.7
190266	Fat and sauces	Dressings and sauces	47.27272727272727	d	6.8	9.2	15.864864864864865	4.6	3.2	0.669291338582677	1.3	7.1
190271	Cereals and potatoes	Cereals	27.272727272727273	b	78.0	0.6	39.972972972972975	0.1	0.2	0.0078740157480315	0.4	7.5
190272	Cereals and potatoes	Cereals	16.363636363636367	a	61.0	4.3	39.972972972972975	1.9	0.5	0.0078740157480315	9.0	12.4
190273	Cereals and potatoes	Cereals	16.363636363636367	a	66.0	1.7	40.270270270270274	2.0	0.3	0.0078740157480315	7.5	14.4
190274	Fat and sauces	Dressings and sauces	58.18181818181818	d	11.0	34.0	41.10810810810811	3.6	3.8	1.18110236220472	0.6	3.6
190275	Fat and sauces	Dressings and sauces	54.54545454545455	d	11.0	30.0	38.32432432432433	3.1	3.5	1.18110236220472	1.9	5.1
190276	Fat and sauces	Dressings and sauces	34.54545454545455	c	9.2	5.4	13.135135135135135	6.4	1.7	0.551181102362205	1.3	7.0
190277	Fat and sauces	Dressings and sauces	16.363636363636367	a	3.8	0.2	2.945945945945946	3.8	0.0	0.149606299212598	1.0	1.7
190279	Cereals and potatoes	Cereals	16.363636363636367	a	70.0	2.3	40.75675675675676	0.3	0.5	0.0275590551181102	3.6	12.0
190281	Cereals and potatoes	Cereals	18.181818181818183	a	73.0	2.0	42.351351351351354	3.0	0.4	0.0393700787401575	3.4	13.2
190282	Fat and sauces	Dressings and sauces	27.272727272727273	b	7.1	2.9	9.81081081081081	5.4	0.4	0.338582677165354	1.4	7.3
190284	Composite foods	One dish meals	34.54545454545455	c	10.4	3.7	9.378378378378379	0.7	1.8	0.326771653543307	0.8	1.53
190287	Cereals and potatoes	Cereals	23.636363636363637	a	78.0	1.4	40.5945945945946	0.4	0.2	0.0196850393700787	1.8	7.6
190289	Fat and sauces	Dressings and sauces	32.72727272727273	c	7.3	7.4	14.486486486486488	5.6	2.5	0.511811023622047	1.5	7.4
190295	Cereals and potatoes	Cereals	20.0	a	72.0	1.5	40.67567567567568	3.0	0.3	0.0078740157480315	2.7	12.0
190297	Cereals and potatoes	Cereals	20.0	a	72.0	1.5	40.67567567567568	3.0	0.3	0.0078740157480315	2.7	12.0
190299	Cereals and potatoes	Cereals	23.636363636363637	a	73.0	5.0	42.86486486486487	0.4	0.7	0.0393700787401575	1.1	9.0
190300	Cereals and potatoes	Cereals	23.636363636363637	a	73.0	5.0	42.86486486486487	0.4	0.7	0.0393700787401575	1.1	9.0
190301	Cereals and potatoes	Cereals	27.272727272727273	b	78.0	1.4	40.7027027027027	0.4	0.2	0.0275590551181102	0.5	7.3
190304	Fat and sauces	Dressings and sauces	27.272727272727273	b	6.1	3.1	7.135135135135135	5.4	0.3	0.251968503937008	2.1	1.7
190305	Fat and sauces	Dressings and sauces	36.36363636363636	c	9.4	4.3	10.054054054054054	6.5	1.4	0.47244094488189	1.7	2.3
190311	Cereals and potatoes	Cereals	18.181818181818183	a	72.0	3.4	41.5945945945946	0.4	0.5	0.0078740157480315	3.2	9.6
190317	Cereals and potatoes	Cereals	16.363636363636367	a	60.0	4.8	40.13513513513514	1.9	0.6	0.0039370078740157	8.0	14.0
190320	Cereals and potatoes	Cereals	23.636363636363637	a	81.0	1.2	42.0	0.5	0.3	0.0078740157480315	1.7	7.0
190321	Cereals and potatoes	Cereals	23.636363636363637	a	75.0	2.0	40.351351351351354	0.6	0.3	0.0236220472440945	1.7	7.7
190322	Cereals and potatoes	Cereals	23.636363636363637	a	75.0	2.0	40.351351351351354	0.6	0.3	0.0236220472440945	1.7	7.7
190323	Cereals and potatoes	Cereals	23.636363636363637	a	75.0	2.0	40.351351351351354	0.6	0.3	0.0236220472440945	1.7	7.7
190325	Fat and sauces	Dressings and sauces	43.63636363636364	c	15.0	5.5	14.216216216216218	8.1	0.7	1.10236220472441	2.7	2.7
190345	Fruits and vegetables	Vegetables	18.181818181818183	a	5.0	0.2	3.4594594594594597	5.0	0.0	0.0708661417322834	1.1	1.6
190356	Composite foods	One dish meals	27.272727272727273	b	7.4	10.0	17.56756756756757	1.8	3.8	0.4	3.3	7.5
190357	Fish meat eggs	Fish and seafood	52.72727272727273	d	0.5	10.3	20.18918918918919	0.4	2.4	1.18110236220472	0.0	21.0
190465	Composite foods	One dish meals	38.18181818181818	c	54.0	8.9	42.2972972972973	2.9	1.2	0.591	7.8	15.0
190466	Cereals and potatoes	Cereals	16.363636363636367	a	60.0	3.9	40.02702702702703	4.3	0.5	0.0118110236220472	12.0	13.0
190467	Cereals and potatoes	Cereals	18.181818181818183	a	47.0	7.5	41.810810810810814	4.8	1.0	0.0118110236220472	12.0	22.0
190468	Cereals and potatoes	Legumes	14.545454545454547	a	44.0	2.3	35.56756756756757	3.9	0.4	0.0236220472440945	20.0	19.0
190469	Cereals and potatoes	Legumes	14.545454545454547	a	39.0	1.6	36.21621621621622	1.4	0.3	0.0275590551181102	22.0	26.0
190473	Cereals and potatoes	Cereals	23.636363636363637	a	79.0	0.8	40.78378378378379	0.3	0.2	0.0078740157480315	1.5	7.3
190474	Cereals and potatoes	Cereals	23.636363636363637	a	78.0	0.5	40.0	0.0	0.0	0.003	1.5	7.0
190475	Cereals and potatoes	Cereals	25.454545454545457	a	78.0	0.6	40.13513513513514	0.3	0.1	0.0039370078740157	1.4	7.4
190476	Cereals and potatoes	Cereals	25.454545454545457	a	78.0	0.6	40.13513513513514	0.3	0.1	0.0039370078740157	1.4	7.4
190477	Cereals and potatoes	Cereals	25.454545454545457	a	78.0	0.6	40.13513513513514	0.3	0.1	0.0039370078740157	1.4	7.4
190478	Cereals and potatoes	Cereals	25.454545454545457	a	78.0	0.6	40.13513513513514	0.3	0.1	0.0039370078740157	1.4	7.4
190481	Cereals and potatoes	Cereals	25.454545454545457	a	78.0	0.6	40.13513513513514	0.3	0.1	0.01	1.4	7.4
190482	Cereals and potatoes	Cereals	23.636363636363637	a	78.2	0.6	40.13513513513514	0.3	0.2	0.0078740157480315	1.5	7.3
190483	Cereals and potatoes	Cereals	25.454545454545457	a	78.0	0.6	40.13513513513514	0.0	0.1	0.0	1.4	7.4
190484	Cereals and potatoes	Legumes	18.181818181818183	a	47.6	2.1	37.21621621621622	5.3	0.3	0.015748031496063	13.2	22.6
190485	Fruits and vegetables	Vegetables	7.272727272727273	a	50.4	1.2	37.810810810810814	1.0	0.2	0.024	11.2	24.0
190487	Fruits and vegetables	Vegetables	7.272727272727273	a	44.5	1.6	36.64864864864865	2.4	0.3	0.0023622047244094	16.8	21.9
190488	Cereals and potatoes	Legumes	14.545454545454547	a	45.0	0.9	35.62162162162162	2.1	0.2	0.015748031496063	15.2	23.4
190489	Cereals and potatoes	Legumes	16.363636363636367	a	51.0	1.7	39.62162162162162	0.9	0.2	0.0236220472440945	7.5	28.0
190490	Cereals and potatoes	Legumes	16.363636363636367	a	52.0	1.1	37.45945945945946	2.1	0.3	0.0078740157480315	13.0	21.0
190491	Cereals and potatoes	Legumes	16.363636363636367	a	43.3	6.0	38.513513513513516	2.7	0.6	0.0236220472440945	17.4	19.3
190493	Cereals and potatoes	Legumes	16.363636363636367	a	56.0	1.8	39.513513513513516	3.4	0.2	0.015748031496063	6.6	23.0
190494	Cereals and potatoes	Legumes	14.545454545454547	a	39.8	1.7	34.37837837837838	1.6	0.5	0.031496062992126	20.7	21.6
190496	Cereals and potatoes	Legumes	16.363636363636367	a	47.0	1.4	36.270270270270274	2.1	0.4	0.0039370078740157	15.5	21.6
190497	Cereals and potatoes	Legumes	18.181818181818183	a	47.6	2.1	37.21621621621622	5.3	0.3	0.015748031496063	13.2	22.6
190498	Cereals and potatoes	Legumes	16.363636363636367	a	44.0	1.6	36.48648648648649	2.0	0.6	0.0196850393700787	19.0	23.0
190499	Fruits and vegetables	Vegetables	5.454545454545457	a	48.8	1.9	35.48648648648649	1.2	0.2	0.012	8.9	24.3
190500	Cereals and potatoes	Legumes	16.363636363636367	a	35.7	1.7	31.891891891891895	4.6	0.3	0.0118110236220472	24.3	18.6
190501	Cereals and potatoes	Legumes	14.545454545454547	a	49.0	1.4	35.432432432432435	1.3	0.2	0.0196850393700787	15.0	18.0
190503	Cereals and potatoes	Legumes	16.363636363636367	a	57.0	1.2	38.75675675675676	0.6	0.4	0.0275590551181102	5.8	22.0
190504	Composite foods	One dish meals	41.81818181818182	c	46.0	2.0	37.16216216216216	3.3	0.2	0.866141732283465	16.0	23.0
190505	Composite foods	One dish meals	38.18181818181818	c	48.5	2.0	37.94594594594595	4.4	0.2	0.641732283464567	14.5	22.9
190506	Cereals and potatoes	Legumes	14.545454545454547	a	46.0	1.1	35.86486486486487	2.1	0.2	0.0118110236220472	15.2	22.5
190507	Cereals and potatoes	Cereals	16.363636363636367	a	65.0	1.3	40.7027027027027	4.4	0.3	0.0078740157480315	3.7	19.0
190509	Cereals and potatoes	Cereals	18.181818181818183	a	57.0	6.1	40.24324324324324	4.9	0.7	0.0039370078740157	7.0	14.0
190510	Cereals and potatoes	Cereals	16.363636363636367	a	72.4	3.1	39.24324324324324	1.8	0.6	0.0078740157480315	9.4	12.0
190511	Composite foods	One dish meals	20.0	a	13.4	1.0	10.72972972972973	1.0	0.1	0.283464566929134	5.2	6.4
190512	Composite foods	One dish meals	18.181818181818183	a	11.0	1.9	11.108108108108109	0.9	0.2	0.354330708661417	4.1	7.1
190513	Composite foods	One dish meals	16.363636363636367	a	12.4	0.9	9.972972972972974	1.1	0.6	0.200787401574803	3.7	6.6
190514	Cereals and potatoes	Legumes	18.181818181818183	a	47.6	2.1	37.21621621621622	5.3	0.3	0.015748031496063	13.2	22.6
190515	Cereals and potatoes	Legumes	16.363636363636367	a	43.3	6.0	38.513513513513516	2.7	0.6	0.0236220472440945	17.4	19.3
190516	Cereals and potatoes	Bread	40.0	c	66.0	6.6	43.513513513513516	5.9	1.0	0.708661417322835	5.0	12.0
190518	Composite foods	One dish meals	25.454545454545457	a	13.0	1.6	10.135135135135135	2.1	1.0	0.248031496062992	2.1	4.6
190520	Fruits and vegetables	Vegetables	5.454545454545457	a	50.4	1.2	36.18918918918919	1.0	0.2	0.024	11.2	24.0
190522	Fruits and vegetables	Vegetables	5.454545454545457	a	37.0	1.1	34.91891891891892	2.0	0.2	0.0078740157480315	23.0	25.8
190524	Composite foods	One dish meals	18.181818181818183	a	8.5	2.1	10.135135135135135	1.5	0.24	0.242913385826772	2.9	7.6
190525	Cereals and potatoes	Legumes	14.545454545454547	a	41.4	1.2	30.540540540540544	2.4	0.3	0.015	18.1	21.1
190526	Cereals and potatoes	Legumes	14.545454545454547	a	45.0	0.9	35.62162162162162	2.1	0.2	0.015748031496063	17.4	23.4
190527	Fruits and vegetables	Vegetables	14.545454545454547	a	41.4	1.2	27.243243243243246	2.4	0.3	0.015	18.1	21.1
190528	Cereals and potatoes	Legumes	14.545454545454547	a	44.1	1.4	31.810810810810814	2.5	0.2	0.018	15.7	22.1
190529	Cereals and potatoes	Legumes	16.363636363636367	a	45.6	1.4	38.10810810810811	3.37	0.15	0.012	15.7	22.1
190551	Cereals and potatoes	Breakfast cereals	27.272727272727273	b	78.6	2.4	44.21621621621622	25.1	1.1	0.014	3.7	10.7
190557	Fruits and vegetables	Soups	25.454545454545457	a	5.4	0.8	3.72972972972973	1.5	0.1	0.0748031496062992	0.8	0.7
190569	Fruits and vegetables	Fruits	18.181818181818183	a	12.6	0.3	6.1891891891891895	10.1	0.05	0.01	2.1	0.2
190570	Fruits and vegetables	Fruits	18.181818181818183	a	12.2	0.2	5.9459459459459465	11.0	0.04	0.01	1.97	0.3
190571	Fruits and vegetables	Fruits	12.727272727272728	a	8.5	0.3	5.054054054054054	8.5	0.02	0.0021	3.3	0.3
190574	Fruits and vegetables	Fruits	18.181818181818183	a	11.4	0.3	6.135135135135135	11.2	0.06	0.01	1.9	0.4
190580	Fish meat eggs	Meat	25.454545454545457	a	9.8	2.5	9.08108108108108	2.1	0.8	0.113	1.4	3.8
190583	Fruits and vegetables	Fruits	16.363636363636367	a	11.3	0.2	5.918918918918919	8.8	0.06	0.0031496062992126	1.8	0.3
190584	Fruits and vegetables	Fruits	23.636363636363637	a	20.0	0.2	10.216216216216218	18.6	0.1	0.0011811023622047	1.5	1.0
190590	Fruits and vegetables	Fruits	18.181818181818183	a	13.1	0.2	6.783783783783784	10.8	0.07	0.0026	1.7	0.5
190592	Fruits and vegetables	Fruits	18.181818181818183	a	12.0	0.2	6.27027027027027	9.8	0.05	0.0023622047244094	1.7	0.4
190593	Fruits and vegetables	Fruits	16.363636363636367	a	10.0	0.2	5.4324324324324325	7.9	0.05	0.002755905511811	1.8	0.4
190594	Fruits and vegetables	Fruits	18.181818181818183	a	12.0	0.2	6.324324324324325	9.7	0.06	0.0026	2.0	0.4
190596	Fruits and vegetables	Fruits	14.545454545454547	a	10.4	0.2	5.621621621621622	8.7	0.05	0.002755905511811	2.3	0.3
190606	Milk and dairy products	Dairy desserts	34.54545454545455	c	13.0	3.5	11.027027027027028	9.3	2.1	0.08	0.4	3.2
190608	Fruits and vegetables	Fruits	16.363636363636367	a	10.4	0.2	5.648648648648649	8.5	0.05	0.0035433070866141	2.1	0.4
190609	Fruits and vegetables	Fruits	16.363636363636367	a	12.3	0.7	6.972972972972974	8.2	0.03	0.0039370078740157	1.6	0.6
190610	Fruits and vegetables	Fruits	16.363636363636367	a	11.9	0.7	6.837837837837839	8.2	0.03	0.0078740157480315	1.5	0.8
190611	Fruits and vegetables	Fruits	18.181818181818183	a	12.0	0.2	6.297297297297297	10.6	0.05	0.0023	1.6	0.5
190614	Composite foods	One dish meals	29.09090909090909	b	12.2	2.3	9.162162162162163	2.0	0.4	0.137	0.5	2.5
190615	Composite foods	One dish meals	25.454545454545457	a	9.5	2.1	7.810810810810811	2.29	0.54	0.142	0.88	2.3
190617	Fish meat eggs	Meat	23.636363636363637	a	8.3	1.8	7.081081081081082	1.47	0.72	0.149	1.67	2.3
190622	Composite foods	One dish meals	23.636363636363637	a	11.1	2.2	8.72972972972973	3.3	0.4	0.146	1.45	2.4
190632	Fish meat eggs	Meat	27.272727272727273	b	8.7	2.4	8.027027027027028	1.3	1.3	0.141732283464567	1.4	3.0
190643	Composite foods	One dish meals	20.0	a	7.4	2.9	7.810810810810811	1.0	1.0	0.0748031496062992	1.7	2.3
190655	Cereals and potatoes	Bread	49.09090909090909	d	64.0	16.0	50.67567567567568	30.0	5.2	0.12992125984252	5.6	8.1
190656	Sugary snacks	Biscuits and cakes	47.27272727272727	d	78.0	4.9	42.02702702702703	32.0	2.3	0.078740157480315	1.5	5.6
190657	Sugary snacks	Biscuits and cakes	50.90909090909091	d	78.0	5.0	41.891891891891895	45.0	2.3	0.078740157480315	1.5	5.6
190658	Sugary snacks	Biscuits and cakes	49.09090909090909	d	65.0	19.7	53.13513513513514	35.0	4.2	0.0393700787401575	2.9	7.6
190660	Cereals and potatoes	Bread	43.63636363636364	c	76.0	2.7	43.37837837837838	7.8	1.0	0.661417322834646	2.4	11.0
190661	Cereals and potatoes	Bread	43.63636363636364	c	76.0	2.6	43.37837837837838	11.0	1.0	0.543307086614173	2.3	12.0
190662	Cereals and potatoes	Bread	40.0	c	73.0	3.0	42.56756756756757	8.9	1.0	0.641732283464567	5.1	12.0
190663	Cereals and potatoes	Bread	43.63636363636364	c	76.0	2.7	43.37837837837838	7.8	1.0	0.661417322834646	2.4	11.0
190666	Beverages	Sweetened beverages	56.36363636363636	e	7.9	2.5	6.9459459459459465	7.9	1.2	0.029	0.0	1.8
190671	Fruits and vegetables	Fruits	16.363636363636367	a	10.0	0.2	5.4324324324324325	7.9	0.05	0.00029	1.8	0.4
190672	Fruits and vegetables	Fruits	18.181818181818183	a	12.0	0.2	6.27027027027027	9.8	0.05	0.0023622047244094	1.7	0.4
190675	Fruits and vegetables	Fruits	16.363636363636367	a	9.5	0.2	5.162162162162162	7.9	0.03	0.01	1.7	0.5
190677	Fruits and vegetables	Fruits	16.363636363636367	a	10.1	0.1	5.378378378378379	8.3	0.04	0.002	1.7	0.5
190685	Milk and dairy products	Milk and yogurt	30.90909090909091	b	14.2	2.9	10.297297297297298	4.6	1.4	0.0035433070866141	0.2	2.1
190696	Fruits and vegetables	Fruits	16.363636363636367	a	11.4	0.2	5.9459459459459465	8.9	0.05	0.0078740157480315	1.7	0.4
190697	Fruits and vegetables	Fruits	18.181818181818183	a	11.5	0.2	6.054054054054054	9.2	0.05	0.0031496062992126	1.8	0.4
190699	Fruits and vegetables	Fruits	16.363636363636367	a	10.4	0.2	5.621621621621622	9.0	0.05	0.0026	2.1	0.4
190701	Fruits and vegetables	Fruits	18.181818181818183	a	12.7	0.2	6.72972972972973	10.7	0.04	0.0031496062992126	1.9	0.6
190702	Fruits and vegetables	Fruits	16.363636363636367	a	10.0	0.2	5.324324324324325	8.5	0.03	0.002755905511811	1.7	0.5
190706	Fish meat eggs	Meat	23.636363636363637	a	8.7	2.6	8.351351351351353	1.4	0.4	0.148	1.7	3.0
190710	Fruits and vegetables	Fruits	14.545454545454547	a	10.3	0.2	5.594594594594595	8.7	0.04	0.0026	2.4	0.3
190712	Fruits and vegetables	Fruits	18.181818181818183	a	11.4	0.2	6.0	9.4	0.05	0.0039370078740157	1.8	0.4
190713	Fruits and vegetables	Fruits	18.181818181818183	a	8.4	0.2	4.405405405405405	7.1	0.05	0.0023	1.4	0.2
190714	Fruits and vegetables	Fruits	18.181818181818183	a	11.0	0.2	5.891891891891892	9.3	0.05	0.0026	1.8	0.5
190827	Beverages	Non sugared beverages	30.90909090909091	c	0.5	0.0	0.4594594594594595	0.5	0.0	0.0	0.0	0.5
190834	Beverages	Non sugared beverages	30.90909090909091	c	0.5	0.0	0.4594594594594595	0.5	0.0	0.0	0.0	0.5
190839	Beverages	Non sugared beverages	30.90909090909091	c	0.5	0.0	0.4594594594594595	0.5	0.0	0.0	0.0	0.5
190843	Beverages	Non sugared beverages	30.90909090909091	c	0.5	0.0	0.4594594594594595	0.5	0.0	0.0	0.0	0.5
190864	Sugary snacks	Sweets	74.54545454545455	e	63.0	14.0	43.78378378378379	63.0	9.5	0.31496062992126	0.0	1.8
190869	Sugary snacks	Sweets	74.54545454545455	e	63.0	14.0	43.78378378378379	63.0	9.5	0.31496062992126	0.0	1.8
190880	Sugary snacks	Chocolate products	69.0909090909091	e	44.0	39.0	64.5945945945946	42.0	17.5	0.11	3.0	9.3
190881	Sugary snacks	Chocolate products	65.45454545454545	e	44.5	39.5	64.72972972972973	41.5	17.5	0.003937	6.1	6.9
190882	Sugary snacks	Chocolate products	72.72727272727272	e	58.5	29.5	59.72972972972973	57.5	17.5	0.17	1.8	6.6
190883	Sugary snacks	Chocolate products	72.72727272727272	e	58.5	29.5	60.0	58.0	17.5	0.169291338582677	1.8	6.4
190884	Sugary snacks	Chocolate products	72.72727272727272	e	58.5	29.5	60.0	58.0	17.5	0.169291338582677	1.8	6.4
190887	Sugary snacks	Chocolate products	72.72727272727272	e	49.0	36.0	62.56756756756757	47.0	15.0	0.14	2.0	8.4
190888	Sugary snacks	Chocolate products	76.36363636363636	e	63.0	25.0	57.432432432432435	50.5	15.0	0.307086614173228	1.8	6.5
190889	Sugary snacks	Chocolate products	76.36363636363636	e	62.5	25.0	57.2972972972973	50.0	15.0	0.31	1.8	6.7
190890	Sugary snacks	Chocolate products	69.0909090909091	e	57.0	26.0	56.21621621621622	56.0	14.0	0.12992125984252	2.9	6.0
190892	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.56756756756757	59.0	0.0	0.0	1.0	0.3
190895	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.64864864864865	59.0	0.0	0.0	1.2	0.4
190896	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.675675675675677	59.0	0.0	0.0	1.1	0.5
190897	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.675675675675677	59.0	0.0	0.0	1.3	0.4
190898	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.702702702702705	59.0	0.0	0.0	1.4	0.4
190899	Sugary snacks	Sweets	40.0	c	57.0	0.2	27.027027027027028	57.0	0.0	0.0	3.4	0.7
190900	Sugary snacks	Sweets	45.45454545454545	c	59.0	0.1	27.675675675675677	59.0	0.0	0.0	1.5	0.3
190901	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.702702702702705	59.0	0.0	0.0	1.4	0.4
190902	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.675675675675677	59.0	0.0	0.0	1.3	0.4
190903	Sugary snacks	Sweets	45.45454545454545	c	58.0	0.0	27.216216216216218	58.0	0.0	0.0	1.8	0.4
190905	Sugary snacks	Sweets	45.45454545454545	c	58.0	0.1	27.45945945945946	58.0	0.0	0.0	1.8	0.5
190906	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.702702702702705	59.0	0.0	0.0	1.0	0.6
190907	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.2	27.83783783783784	59.0	0.0	0.0	1.0	0.7
190908	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.1	27.513513513513516	59.0	0.0	0.0	1.0	0.2
190909	Sugary snacks	Sweets	47.27272727272727	d	59.0	0.0	27.135135135135137	59.0	0.0	0.0	1.0	0.4
190910	Sugary snacks	Sweets	49.09090909090909	d	59.0	0.1	27.37837837837838	59.0	0.0	0.0	1.0	0.8
190925	Fruits and vegetables	Fruits	27.272727272727273	b	25.0	0.2	12.351351351351353	25.0	0.0	0.0	1.4	0.8
190926	Fruits and vegetables	Fruits	25.454545454545457	a	24.0	0.2	11.864864864864865	24.0	0.0	0.0	1.7	0.6
190927	Fruits and vegetables	Fruits	30.90909090909091	b	24.0	0.1	11.783783783783784	24.0	0.0	0.0	2.0	0.5
